Table 1
County Name,Flown Over X Times,Lattitude Centroid,Longitude Centroid,
'Madison County',146,34.1277855795,-83.2090415694,
'Tishomingo County',132,34.7404337635,-88.2393231398,
'Lincoln County',34,45.3374314914,-89.7346390174,
'Franklin County',124,44.5929338436,-74.3037621955,
'Lee County',75,34.2898880686,-88.6804161511,
'Harper County',176,37.191604867,-98.0754955835,
'Monona County',51,42.0516662494,-95.9599234782,
'Washington County',100,41.5310383041,-96.2220294815,
'Washington County',84,39.7842012909,-97.0875435237,
'Shannon County',105,37.1573917455,-91.4005112879,
'Renville County',61,44.7268149012,-94.9471503059,
'Quay County',236,35.104348396,-103.549748464,
'Washington County',75,30.6105923313,-85.6653287163,
'Castro County',109,34.5299582294,-102.261669894,
'Clark County',52,37.9708518682,-84.1473994082,
'Allegan County',441,42.5936732732,-86.2917651855,
'Nicollet County',54,44.3498776053,-94.2473892814,
'Marinette County',45,45.3508956087,-88.00222052,
'Essex County',429,42.638915376,-70.8679199556,
'Grant County',152,42.8674818753,-90.7062204223,
'Rockland County',261,41.1524635935,-74.0240654916,
'Marion County',84,36.2683474959,-92.6842202167,
'Swift County',23,45.2827261064,-95.68142838,
'Carroll County',109,39.4269814843,-93.50517578,
'Union County',41,42.8324862728,-96.6560903889,
'Goliad County',103,28.6570952089,-97.4264922607,
'Dent County',134,37.6066301658,-91.5078826618,
'Culpeper County',359,38.4860376265,-77.955819263,
'Madison County',92,35.6081436966,-88.8384708522,
'Loup County',85,41.91384687,-99.4544205673,
'Walthall County',62,31.1484222352,-90.1061367548,
'Calhoun County',242,33.6748549849,-80.7802801147,
'Venango County',250,41.4009690752,-79.7579455969,
'Shelby County',231,40.3315251833,-84.2047427822,
'Covington County',162,31.2484923988,-86.4512425439,
'Marshall County',17,45.7586707668,-97.5985004429,
'Las Animas County',398,37.3158384919,-104.03869984,
'Mingo County',119,37.7264040368,-82.1347612154,
'San Luis Obispo County',1173,35.38741848,-120.452196945,
'Carver County',107,44.82075943,-93.8025859879,
'Mercer County',1189,40.2834374242,-74.7017524053,
'Charlotte County',730,26.8998432654,-81.9503159678,
'Pocahontas County',172,38.331795342,-80.0077524976,
'Sequoyah County',167,35.4953438716,-94.755225505,
'Republic County',79,39.8277963216,-97.6506227728,
'Perry County',104,38.0796491352,-86.6380317986,
'Union County',73,34.4904742327,-89.00385691,
'Allen County',161,41.0908708811,-85.0665620402,
'Brown County',88,39.9617616288,-90.7503556212,
'Nolan County',193,32.3034902579,-100.406052463,
'Hanover County',386,37.7601394811,-77.4911573271,
'Rutherford County',427,35.8427065264,-86.4167378958,
'Saluda County',127,34.0061055385,-81.7269282584,
'Waynesboro city',202,38.0674165811,-78.9013542096,
'Schuyler County',146,42.393798295,-76.8751761312,
'Morgan County',130,37.9222809093,-83.2588931268,
'Snyder County',178,40.7698402428,-77.0701686698,
'Rappahannock County',130,38.6847722239,-78.1592301973,
'Chippewa County',67,46.3281784324,-84.5293679243,
'Mobile County',201,30.6851516211,-88.1975233535,
'Franklin County',116,39.4148645227,-85.0602848847,
'Pueblo County',371,38.1734202345,-104.512845555,
'Placer County',217,39.0634313879,-120.717645936,
'Dorchester County',287,33.07931306,-80.406685752,
'Bexar County',1473,29.4489578348,-98.5200258895,
'Lake County',49,43.9900669341,-85.8016452398,
'Baltimore County',287,39.443072852,-76.6163229502,
'Milwaukee County',425,43.0154568883,-87.5805486607,
'Blount County',225,33.9808673856,-86.5673709608,
'Cherokee County',48,37.1693060628,-94.8462689731,
'Columbia County',189,41.0486534578,-76.4051500765,
'Moore County',64,35.284617402,-86.3587711276,
'Wheeler County',167,44.7261188782,-120.02756623,
'Sumter County',973,28.7048225353,-82.0809953636,
'Franklin County',224,38.4111443545,-91.0749938771,
'Pike County',120,31.8027084904,-85.9409081483,
'Griggs County',22,47.4572804385,-98.2369675679,
'Moore County',297,35.3106538555,-79.4813744392,
'Kalkaska County',18,44.6846764139,-85.0902500996,
'Hardeman County',112,35.2068682628,-88.9930848744,
'Marion County',144,41.3344518776,-93.0994371546,
'Knox County',187,33.6061291442,-99.7414270482,
'Pierce County',47,42.2643746213,-97.6012905205,
'Kankakee County',309,41.1377184724,-87.8618317846,
'Mason County',62,43.99606769,-86.5450922685,
'Morton County',176,37.1913959707,-101.799252231,
'Graham County',181,35.350171951,-83.833581803,
'Red Willow County',113,40.1758305125,-100.476864817,
'Sequatchie County',84,35.3711477472,-85.4105869053,
'Osage County',90,38.4603650792,-91.8618379561,
'Garfield County',9,37.8549014253,-111.443134948,
'Cullman County',216,34.1319410705,-86.8676194614,
'Covington County',59,31.6332182103,-89.5526288201,
'Bullitt County',337,37.9700757707,-85.6958570326,
'Lafayette County',125,39.0655884308,-93.7855426585,
'Washington County',121,37.753378564,-85.1747465425,
'Mower County',76,43.6714700417,-92.7525135871,
'Oklahoma County',842,35.5515100533,-97.4072328405,
'Winneshiek County',99,43.2906788284,-91.8437036051,
'Halifax County',220,36.7669858485,-78.9366028156,
'Hertford County',191,36.3586360305,-76.9807147831,
'Wabasha County',64,44.2842861611,-92.2302602596,
'Harnett County',323,35.3686291614,-78.8694125204,
'Sangamon County',278,39.7581742368,-89.6589101835,
'Knox County',674,35.9932063802,-83.9370903322,
'Johnston County',462,35.5178069265,-78.3657109025,
'Boone County',256,42.3230756866,-88.8233754157,
'Morgan County',156,39.7155561425,-90.2015195408,
'Overton County',83,36.3449979328,-85.2880811587,
'Cottle County',179,34.0776481589,-100.278743804,
'Wright County',120,37.2701399985,-92.4687042487,
'Ballard County',62,37.0584319295,-88.9993411296,
'Pulaski County',86,37.0635610525,-80.714385637,
'Buffalo County',152,40.8551525027,-99.0749662354,
'Nevada County',41,33.6639660687,-93.3071433023,
'Geauga County',266,41.4995416587,-81.1786546043,
'Bennington County',145,43.0354526887,-73.0929606243,
'Fluvanna County',242,37.8418945509,-78.2771863744,
'DeKalb County',109,41.3975800161,-84.999084282,
'Franklin County',159,34.4416706415,-87.8438119782,
'Mackinac County',8,45.9989328531,-85.0094165914,
'Pike County',144,38.3987832635,-87.2321643219,
'Robertson County',147,31.0270650231,-96.5127823741,
'Oakland County',492,42.6603998737,-83.385817604,
'Elk County',78,37.4536881105,-96.2440866545,
'Martin County',76,38.7080111869,-86.8030654716,
'Valley County',38,41.567305883,-98.9819022019,
'Washington County',202,39.6036746811,-77.8139806631,
'San Juan County',534,37.6259310585,-109.804623139,
'Tattnall County',147,32.0457484071,-82.0581758793,
'Stephens County',265,32.7358650208,-98.8361731572,
'Lincoln County',321,47.5762161196,-118.418728999,
'Glascock County',39,33.2292799721,-82.6107022318,
'Highland County',99,38.3623255596,-79.5685441465,
'McIntosh County',165,31.4838062078,-81.3755663746,
'Montgomery County',151,35.332466935,-79.9054790812,
'Chilton County',141,32.847853212,-86.718813672,
'Surry County',76,36.4148205561,-80.6880779273,
'Allamakee County',80,43.2842837871,-91.3780922862,
'Llano County',257,30.7057400268,-98.6840973495,
'De Baca County',206,34.3424135138,-104.411957888,
'Union Parish',105,32.8318884986,-92.3748055749,
'Hampshire County',52,42.3401529673,-72.6637844853,
'Canadian County',392,35.5424444709,-97.9824010419,
'Butler County',148,39.4386164734,-84.5756449351,
'Clackamas County',300,45.1880453547,-122.220869625,
'Benton County',196,40.606258463,-87.310906018,
'Wabash County',59,38.4461016023,-87.8442748908,
'Clatsop County',17,46.0175261512,-123.716999161,
'Carroll County',74,42.0362382229,-94.8605592807,
'Hendry County',611,26.5534898513,-81.1659012496,
'Newaygo County',68,43.5541675519,-85.8009172937,
'Ellis County',146,38.9147512529,-99.3172316232,
'Keya Paha County',71,42.8788290644,-99.7123497118,
'Smith County',91,36.2505340956,-85.9567145693,
'Floyd County',164,36.9316012682,-80.3625657303,
'Harris County',98,32.7360040875,-84.9089881157,
'McMullen County',94,28.3526879602,-98.5678411195,
'Essex County',148,44.1172175226,-73.7727094403,
'Prowers County',268,37.9551831858,-102.393348977,
'Pike County',51,39.0773714416,-83.0668541556,
'Wilcox County',156,31.9892401922,-87.3082017869,
'New Castle County',700,39.5783299005,-75.6389781252,
'Rush County',167,38.5231613136,-99.3092409497,
'Montgomery County',217,40.0403785235,-86.8932997962,
'District of Columbia',1002,38.9047737146,-77.0163026702,
'Franklin County',80,38.5645174515,-95.2859482396,
'Jackson County',92,38.8344683216,-81.6747943199,
'Habersham County',51,34.6310256133,-83.5311320934,
'Marin County',385,38.05518334,-122.748858563,
'Rusk County',85,32.1077245005,-94.7618791398,
'Chattahoochee County',53,32.346971275,-84.7870462059,
'Benewah County',71,47.2175378518,-116.658654162,
'Berrien County',39,31.2760599041,-83.229622,
'Roscommon County',27,44.335608598,-84.6115999116,
'Carter County',129,34.2508713944,-97.2857880387,
'Taos County',403,36.578159387,-105.631025824,
'Escambia County',538,31.1261225461,-87.1616198682,
'Grant County',190,32.7390025581,-108.382455769,
'Ottawa County',229,41.5939007094,-83.0199778922,
'Atoka County',190,34.3736483159,-96.0378479139,
'Okmulgee County',224,35.6466064799,-95.9642646677,
'Sheridan County',7,47.5754617267,-100.34555506,
'Ozaukee County',135,43.3656487303,-87.5944659612,
'Sheboygan County',139,43.7197073785,-87.6347744896,
'Douglas County',151,38.9122413956,-119.616372018,
'Pasco County',1132,28.3067419076,-82.438869799,
'Carbon County',287,41.6945892724,-106.930610164,
'Clarke County',108,33.9511687467,-83.3673290793,
'Jasper County',122,33.3164335785,-83.6880895838,
'Lackawanna County',208,41.4367863214,-75.6091956535,
'Duval County',475,30.3354403303,-81.6480093213,
'Yell County',111,35.0025779761,-93.4112514229,
'Boone County',38,41.7067847215,-98.0672555333,
'Lenoir County',274,35.2387731611,-77.6412486292,
'Madison County',39,41.916698107,-97.6007790824,
'Wayne County',69,38.4295611651,-88.4256137919,
'Charles City County',89,37.3543505785,-77.0591277659,
'Bent County',363,37.9550855775,-103.071704571,
'Franklin County',125,35.5123637272,-93.8906143781,
'Plaquemines Parish',118,29.3806620653,-89.4819150635,
'Adams County',83,43.9695394798,-89.7703977477,
'Sumter County',147,33.9161721803,-80.382316033,
'Bay County',14,30.237646533,-85.6326228076,
'Pike County',151,37.4690483094,-82.3958631537,
'Oxford County',29,44.499782046,-70.7565745217,
'Smith County',66,32.0176929287,-89.506677525,
'Barber County',140,37.2288385526,-98.684790626,
'St. Tammany Parish',134,30.4078429457,-89.9546332243,
'St. Lucie County',1371,27.3808664203,-80.4456030776,
'Marshall County',99,36.8834465874,-88.3293805253,
'Mifflin County',146,40.610413019,-77.6170419931,
'Rawlins County',105,39.785240911,-101.075705109,
'Baker County',297,30.331070985,-82.2845872684,
'Hansford County',84,36.2774544717,-101.354539211,
'Chambers County',430,29.7082609899,-94.6713769479,
'Lewis County',82,46.2369933896,-116.426326116,
'Greene County',113,33.5787842008,-83.1666552038,
'Stevens County',38,45.5861252834,-96.0003022919,
'McDowell County',316,35.6816924709,-82.0493124426,
'Larue County',82,37.5457980664,-85.6979139347,
'Hamilton County',585,39.1955341757,-84.5427676729,
'Stafford County',113,38.0309985368,-98.7174450154,
'Appomattox County',206,37.3723568684,-78.8125507413,
'Madison County',223,36.0109653302,-93.7245618667,
'Rowan County',50,38.1962558627,-83.4210754055,
'Montgomery County',104,37.1925238004,-95.7428780841,
'Sevier County',212,35.7846556198,-83.5241923117,
'Santa Cruz County',898,31.525961257,-110.846516905,
'Henry County',85,40.9879710088,-91.5445322832,
'Macon County',104,39.8308020875,-92.5646083146,
'Hand County',25,44.5477641459,-99.0049301861,
'Letcher County',102,37.1211921397,-82.8552822542,
'Franklin County',57,38.2391477444,-84.8770681668,
'Calhoun County',53,38.8444981835,-81.11757183,
'Chicot County',107,33.2672553197,-91.2939728213,
'Jackson County',159,34.1338827438,-83.5663480377,
'Gunnison County',133,38.6667977063,-107.031700114,
'Thayer County',81,40.1762856299,-97.5949196014,
'Reno County',156,37.9529528516,-98.0860066564,
'Hampton city',84,37.0487694369,-76.2954030037,
'Coshocton County',187,40.3016413767,-81.9200107367,
'Orleans County',24,44.8288090199,-72.2438064213,
'Webster County',60,37.5184174771,-87.6831570963,
'Orange County',98,30.1213082966,-93.8938981104,
'Portage County',334,41.1676828401,-81.1974037386,
'Jim Hogg County',63,27.0433971368,-98.6973050685,
'DeKalb County',1112,33.7715468713,-84.226432416,
'Hidalgo County',208,26.3967284864,-98.1810871979,
'Morrow County',156,45.4190045389,-119.584275031,
'Todd County',60,46.0706237641,-94.8975993632,
'Madison County',34,43.7841402516,-111.659188485,
'Adair County',87,37.1041534526,-85.2806497629,
'Harper County',106,36.7888025423,-99.6674010729,
'Issaquena County',44,32.7413905566,-90.9892124114,
'Lamar County',227,33.6672620503,-95.5712007054,
'Covington city',36,37.7786161815,-79.9867558926,
'Pinal County',8431,32.9043665122,-111.344739896,
'DeKalb County',123,35.9798606621,-85.832751654,
'Suffolk County',590,40.9404610588,-72.685241262,
'Alcorn County',101,34.8807714578,-88.5802645599,
'Adams County',75,40.5244687103,-98.5012089617,
'Johnson County',95,35.5701227411,-93.4598811569,
'Coleman County',54,31.773206868,-99.4536376507,
'Teton County',7,43.759429876,-111.207614545,
'Power County',112,42.6936561133,-112.840655966,
'Albany County',300,42.6001764292,-73.973558571,
'New London County',250,41.4667862464,-72.1065129033,
'Costilla County',270,37.2779522735,-105.428249706,
'Marlboro County',108,34.6020603325,-79.6787226224,
'Carteret County',28,34.8612598084,-76.5357430669,
'Chickasaw County',62,43.0600413474,-92.3176637461,
'Hancock County',68,43.0818860731,-93.7342722978,
'Dubuque County',217,42.4688224327,-90.8825218504,
'Converse County',71,42.9723307203,-105.507062664,
'Huntingdon County',229,40.4169344997,-77.9812075394,
'Bedford County',248,40.0065552677,-78.4903171166,
'Marshall County',5,48.3581259624,-96.3684743899,
'Morgan County',75,41.0893204311,-111.573150356,
'Beltrami County',23,47.9737829027,-94.9376544511,
'Dukes County',9,41.3887747357,-70.6987715777,
'Lowndes County',137,32.1547500095,-86.6501076967,
'Trinity County',144,40.6506935615,-123.112627727,
'Granville County',246,36.3040698262,-78.6527194252,
'Flathead County',109,48.2951265514,-114.049673744,
'Northumberland County',127,40.851990777,-76.7093216245,
'Union County',34,45.3102250802,-118.008777581,
'Kiowa County',121,34.9163840445,-98.9809214634,
'Pawnee County',94,38.181330775,-99.2367293489,
'Wyandotte County',351,39.1146453374,-94.7644784215,
'Lucas County',192,41.6841906978,-83.4682747823,
'Kanabec County',32,45.9452167902,-93.2934250568,
'Benzie County',32,44.6445874689,-86.3006262039,
'Lincoln County',30,44.4125964168,-96.2670873079,
'Webster County',56,32.0466488616,-84.5510526557,
'Sanders County',101,47.6747883901,-115.133309958,
'Wright County',77,42.7331189884,-93.7351436616,
'Cass County',38,46.9496014257,-94.3253505738,
'Yazoo County',80,32.7803142142,-90.3964479749,
'Harney County',129,43.0640850193,-118.96788861,
'Codington County',32,44.9778528358,-97.1886184207,
'Talbot County',460,38.7491001783,-76.1786170603,
'Little River County',130,33.7005398883,-94.2343408793,
'Roanoke County',63,37.2692738291,-80.0679899739,
'Crawford County',136,38.292414567,-86.4517083941,
'Lafayette County',156,29.9855183221,-83.1810673054,
'Cocke County',212,35.9254374123,-83.121183014,
'Hancock County',48,36.5236457051,-83.2218260273,
'Wirt County',55,39.0224214624,-81.3786238259,
'Gentry County',93,40.2121076763,-94.4099168493,
'Bertie County',246,36.0656302022,-76.9667121404,
'Huron County',57,43.9100683718,-82.8555082084,
'Trigg County',90,36.8063197395,-87.8733713765,
'Houston County',111,31.1531879718,-85.3025273835,
'Lincoln County',136,37.4553667663,-84.6608453633,
'Jefferson County',120,39.2357647667,-95.383448733,
'Iberia Parish',34,29.7564998487,-91.7630555512,
'Freestone County',170,31.704894074,-96.1490922947,
'Nevada County',84,39.301369579,-120.768752113,
'Jasper County',52,30.7439606074,-94.0250850358,
'Sandusky County',107,41.3574164267,-83.14391569,
'Staunton city',20,38.1593008022,-79.0611168206,
'Montgomery County',363,39.754609342,-84.2906502039,
'Mellette County',2,43.5812561668,-100.760002796,
'Marshall County',175,34.7622655092,-89.503056435,
'Kingman County',166,37.5588848204,-98.1363325923,
'Wayne County',138,43.3253855625,-77.0482433004,
'Daviess County',99,38.7024099657,-87.0720684602,
'Jackson County',232,40.6664326842,-106.342794688,
'Mississippi County',98,36.8280984725,-89.2911821185,
'Ross County',92,39.3376277289,-83.0570255812,
'Jefferson County',938,38.1871910002,-85.6591577058,
'Fulton County',45,36.5540721406,-89.1875965868,
'Adams County',79,41.0289838852,-94.6991848828,
'Baker County',107,31.326183927,-84.4446694741,
'Decatur County',136,30.8783441069,-84.5790701498,
'Trinity County',109,31.0888152015,-95.1355105473,
'Mason County',101,38.7697358036,-82.0265380466,
'Teller County',266,38.8821720468,-105.161826391,
'Henderson County',305,35.3362263031,-82.4799463782,
'Edwards County',63,38.4164943803,-88.053300973,
'Fleming County',47,38.3701068106,-83.6966440772,
'Tripp County',38,43.345873009,-99.8839942406,
'Georgetown County',214,33.4128251839,-79.2991976958,
'Polk County',21,47.773853549,-96.4018033447,
'Redwood County',81,44.4036612077,-95.2538341808,
'Franklin Parish',57,32.1332163406,-91.6737652244,
'Forest County',169,41.5130724363,-79.2360118434,
'Alamance County',230,36.0437098766,-79.3994248175,
'Clay County',95,38.7541714951,-88.4902374225,
'Knox County',99,40.1282548929,-92.1480723868,
'Ohio County',76,38.9500945902,-84.9650431209,
'Warrick County',168,38.0921662434,-87.2720537447,
'Zavala County',24,28.8662114221,-99.7605956717,
'Banner County',64,41.5459746701,-103.710476768,
'Benton County',145,34.8172864604,-89.1884754842,
'Crittenden County',76,37.3527152683,-88.0972226536,
'Middlesex County',57,37.6227077717,-76.5059133431,
'Grand Forks County',21,47.9219151859,-97.4569239404,
'Greeley County',239,38.4805374528,-101.805968435,
'Screven County',159,32.7505866271,-81.6119345544,
'Yuma County',647,32.7696188927,-113.905618757,
'Christian County',97,36.969571697,-93.1888539044,
'Lafayette County',132,34.356757808,-89.4849192699,
'Lincoln County',60,31.5323843939,-90.4539712434,
'Davis County',490,40.9900687168,-112.111371277,
'Adams County',55,38.8455149273,-83.4721517804,
'Guernsey County',176,40.0520536496,-81.4942562194,
'Clarke County',81,41.0290322944,-93.7851578386,
'Pottawatomie County',140,39.3790027809,-96.3423649942,
'Wharton County',179,29.2778616455,-96.2221042394,
'Blount County',955,35.6872037952,-83.9255394315,
'Norman County',24,47.3264761642,-96.4552777398,
'Monroe County',188,31.5708340246,-87.3654375115,
'Essex County',16,44.7279402249,-71.7361943775,
'Laclede County',76,37.6583184627,-92.590351423,
'Wood County',86,39.2111317394,-81.514965317,
'Chariton County',106,39.5150814814,-92.9626237174,
'Mono County',664,37.938990343,-118.886709262,
'Columbia County',76,33.2142871374,-93.227308885,
'Titus County',116,33.2166030364,-94.9656722276,
'Ingham County',113,42.5970991967,-84.3735369769,
'Comanche County',93,37.1912804013,-99.2718714746,
'Willacy County',236,26.4769663387,-97.5916576336,
'Lewis County',76,43.7846914327,-75.4487944963,
'Jefferson County',91,38.7858226615,-85.4385728826,
'Pleasants County',61,39.3709375943,-81.1606296676,
'Giles County',54,37.3142565856,-80.702936854,
'Washington County',36,41.3964956116,-71.6196574376,
'Twiggs County',113,32.6672014402,-83.4270835327,
'St. Clair County',177,33.7157303222,-86.3145956812,
'Harrison County',172,38.1951228784,-86.1113109452,
'Monroe County',36,25.0467803277,-81.1856924179,
'Gasconade County',154,38.4408670947,-91.5079334292,
'Morrow County',160,40.5240865228,-82.7940677882,
'Clark County',88,40.4103560325,-91.7383967271,
'Massac County',58,37.2190501994,-88.7077397007,
'Dickson County',182,36.1490481181,-87.3566550687,
'Barry County',165,36.7099124483,-93.8290683344,
'Grundy County',122,42.4018650655,-92.7914177407,
'Johnson County',45,37.4596486226,-88.8809285275,
'Desha County',105,33.8333331807,-91.2539442656,
'Perry County',105,35.6426343016,-87.858966744,
'Grant County',176,39.1051348222,-79.195570287,
'Irion County',327,31.303925021,-100.982419275,
'Monroe County',70,37.5603718263,-80.5505540253,
'Hyde County',20,35.4081187361,-76.1449651093,
'Erie County',235,41.4705726437,-82.5763150918,
'St. Louis County',537,38.6406885662,-90.4433975603,
'Stanly County',269,35.3119550622,-80.2509863077,
'Hall County',137,34.5307791419,-100.681128599,
'Polk County',106,44.9035217224,-123.41325989,
'Crenshaw County',60,31.7315001844,-86.3135388959,
'Dickinson County',21,46.0092394572,-87.8702584456,
'Broome County',138,42.1602170275,-75.8196181695,
'Abbeville County',161,34.2226067095,-82.4591641694,
'Bay County',36,43.7213655935,-83.9418350885,
'Matagorda County',113,28.7856505535,-96.0039807574,
'Howard County',60,34.0887429323,-93.9934933573,
'Bossier Parish',70,32.6789310276,-93.6050459212,
'Albany County',365,41.6544687417,-105.723910733,
'Effingham County',366,32.3673093945,-81.3413404834,
'Schuyler County',83,40.4702708097,-92.5209408738,
'Conecuh County',165,31.4292715445,-86.9936742092,
'Jackson County',46,30.7953911236,-85.2154596916,
'Niobrara County',46,43.0564977139,-104.47537645,
'Clermont County',469,39.0474329308,-84.1519178888,
'Burleson County',120,30.4924753926,-96.6214567361,
'Hill County',11,48.6282036571,-110.111239391,
'Bland County',45,37.1339863881,-81.1302139229,
'St. Francois County',95,37.8102830478,-90.4722676012,
'Cannon County',174,35.8086768522,-86.0617405927,
'Steele County',73,44.022343746,-93.2260411098,
'Tazewell County',53,37.1249780238,-81.5605967061,
'Licking County',370,40.0916079241,-82.4831009236,
'Hall County',160,40.8725715098,-98.5021739966,
'St. Croix County',85,45.034066286,-92.4527825664,
'Blackford County',57,40.473600561,-85.3248199236,
'Lee County',93,31.7795065577,-84.1411344532,
'Lancaster County',34,37.7017152151,-76.4202298099,
'Minnehaha County',56,43.6741782318,-96.7914365084,
'Clare County',31,43.9878918655,-84.8478607548,
'Sussex County',455,41.1392969335,-74.6908006832,
'Saratoga County',154,43.1073811968,-73.8639045541,
'Duchesne County',1,40.2982423213,-110.42518446,
'Ramsey County',8,48.2689430235,-98.7201050468,
'Grundy County',83,35.388366704,-85.7225823933,
'Buchanan County',111,37.2666155974,-82.0360146573,
'Jackson Parish',103,32.3020349252,-92.5577401117,
'Dickey County',7,46.1101251059,-98.504704356,
'Atchison County',100,40.4308475737,-95.4280934716,
'Briscoe County',159,34.5302641047,-101.208593305,
'Caddo County',281,35.1744060361,-98.3751581878,
'Hamilton County',50,43.661121629,-74.4973551336,
'Cass County',99,38.6469784457,-94.3548163135,
'Buckingham County',215,37.5722077541,-78.5287073251,
'Camden County',33,36.3411216216,-76.1609504039,
'Boulder County',303,40.0924597674,-105.35770567,
'St. Johns County',641,29.9121811706,-81.4098866827,
'Grundy County',107,40.1139269766,-93.5653381974,
'Haywood County',65,35.5832218368,-89.2838357978,
'Luce County',142,46.7140170601,-85.564118869,
'Sullivan County',116,43.3612746976,-72.2222293649,
'Hancock County',90,33.2704260085,-83.0006868923,
'Hancock County',92,40.5218545215,-80.5738922207,
'Montgomery County',193,38.941491042,-91.4702087982,
'Waller County',398,30.010805099,-95.9876533263,
'Perry County',104,34.9473737476,-92.9314699116,
'Cloud County',92,39.4802974375,-97.6492819059,
'De Witt County',121,40.1746293382,-88.9040887049,
'Hampshire County',189,39.3170652967,-78.614168492,
'Anderson County',364,34.5192808123,-82.6377509574,
'George County',90,30.8626068236,-88.6440346093,
'Jo Daviess County',174,42.3658182043,-90.2125952059,
'Victoria County',150,28.7963514929,-96.971525279,
'Randolph County',152,40.1576395642,-85.011310408,
'Dallas County',128,37.6804065048,-93.0236553896,
'Grant County',69,38.6488155619,-84.6246133807,
'Camden County',578,30.9224883015,-81.6363849358,
'Cass County',121,46.932964277,-97.2480210132,
'Worth County',57,40.4791367057,-94.4221022302,
'Natrona County',18,42.9622404458,-106.798493803,
'Mitchell County',57,43.3564123717,-92.7890314515,
'Catahoula Parish',126,31.6661684568,-91.8470716058,
'Lemhi County',126,44.9432516761,-113.933251642,
'Copiah County',95,31.8692373987,-90.448798677,
'Piute County',318,38.3366204607,-112.127186525,
'Carter County',50,38.318172839,-83.0495338272,
'Genesee County',176,43.0217229031,-83.7067110419,
'Assumption Parish',106,29.9007722759,-91.0625868595,
'Montgomery County',61,34.5387970384,-93.6595529416,
'Liberty County',143,31.8072288628,-81.4562556854,
'Tillman County',208,34.3728526138,-98.924242239,
'Delaware County',166,40.2275253191,-85.3968993017,
'McCracken County',58,37.0540793189,-88.71271926,
'Washington Parish',96,30.8533433125,-90.0405268831,
'Vermilion County',203,40.183401621,-87.732815214,
'Sabine Parish',279,31.5640129586,-93.5546968685,
'Polk County',263,30.792719766,-94.8300248619,
'Yates County',125,42.633442368,-77.1054588564,
'King County',1134,47.4909231926,-121.83595173,
'Deschutes County',1329,43.9150098006,-121.228141798,
'Tioga County',137,42.170297478,-76.306316775,
'Lincoln County',45,43.2789221432,-96.721824276,
'Spencer County',116,38.0140589617,-87.0077059131,
'Okaloosa County',245,30.6650297247,-86.5921750794,
'Mitchell County',69,36.0132038869,-82.1635815487,
'Jefferson County',146,34.1110028943,-97.8357913307,
'White County',226,35.2562753346,-91.7455472673,
'Montcalm County',72,43.3109397092,-85.15248111,
'Collier County',587,26.0992389901,-81.3809730552,
'Caledonia County',19,44.464696712,-72.1022211883,
'Collin County',1242,33.1879272437,-96.57240407,
'Sarasota County',642,27.1824778115,-82.3649735213,
'Cheboygan County',30,45.4729404291,-84.492064415,
'Sullivan County',89,39.0888346851,-87.4146903866,
'Nottoway County',194,37.1430626393,-78.051263729,
'Lamar County',196,33.7792058021,-88.0968988585,
'Carter County',59,36.941272036,-90.9623104086,
'St. John the Baptist Parish',253,30.1264602387,-90.4708835924,
'Eaton County',158,42.596069775,-84.8383148406,
'Harlan County',82,40.1764957551,-99.4046440743,
'Daviess County',114,39.9607450135,-93.9854672168,
'Madison County',403,39.8940298185,-83.4001988278,
'Chittenden County',160,44.4609805861,-73.0809205876,
'Coffey County',102,38.2368379381,-95.7341117812,
'Grant County',201,36.7961439421,-97.7861241175,
'Mitchell County',76,31.2253196926,-84.1943088346,
'Lynchburg city',54,37.4002848554,-79.190856302,
'Concordia Parish',106,31.445835936,-91.6400549956,
'Hamilton County',130,31.704803053,-98.110725849,
'Anderson County',116,38.2142048256,-95.2933285252,
'Hinds County',119,32.2667019192,-90.4428211702,
'Ohio County',117,40.0969217077,-80.619057007,
'Morgan County',138,39.5604331495,-78.2577317099,
'Strafford County',116,43.29699417,-71.0288020158,
'Moore County',170,35.8376872526,-101.89292281,
'Grand County',162,38.981944957,-109.569833712,
'Poinsett County',125,35.5740321244,-90.6629400421,
'Travis County',1337,30.3346942825,-97.7819489614,
'Salem city',11,37.2864000021,-80.0554750445,
'Montgomery County',92,37.1742907521,-80.3872154427,
'Catron County',601,33.9153518869,-108.404762399,
'Menominee County',40,45.5251213571,-87.5096840021,
'Steuben County',58,41.6438678779,-85.000764854,
'Columbia County',145,33.5441179101,-82.2640527023,
'Delta County',99,33.3862927393,-95.6722708168,
'Vinton County',112,39.2509849786,-82.4853500567,
'Hart County',189,34.3508983325,-82.9642475976,
'Montgomery County',130,39.2310459341,-89.4788485523,
'Ontonagon County',24,47.0221845765,-89.4347315443,
'Benton County',437,44.4917990421,-123.429249066,
'Indiana County',199,40.6520516443,-79.0875470867,
'Harrison County',86,40.3546685834,-93.9920637276,
'Cabarrus County',340,35.3867940405,-80.5518508851,
'Okeechobee County',693,27.3863036127,-80.888585011,
'Jefferson County',183,34.2687844437,-91.9315146225,
'Wright County',83,45.1739317274,-93.9630531168,
'Vermillion County',145,39.8538114574,-87.4639782841,
'Napa County',344,38.5064964441,-122.330538465,
'Cass County',109,40.9097216232,-96.1408663039,
'Gogebic County',15,46.4954898595,-89.7954717926,
'Maricopa County',9006,33.3489778227,-112.491486812,
